strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170900040105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040208,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040209,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040307,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040308,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900040501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040604,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040605,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040703,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040704,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040705,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900040706,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900050201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050207,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050208,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050503,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050504,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050505,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900050604,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060206,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060207,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060208,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900060301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060305,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060306,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060307,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060604,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060701,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060702,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060703,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060704,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060705,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060801,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060802,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060803,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060804,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060805,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900060806,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070106,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070107,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900070301,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070302,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070303,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070304,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070305,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070306,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070307,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070401,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070402,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070403,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070404,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900070405,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900080101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080405,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080406,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080503,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080504,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080604,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080605,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080606,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080607,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080608,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080701,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080702,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900080703,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090106,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090107,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090108,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090109,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090110,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090406,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090407,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090408,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900090501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090604,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090605,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090606,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900090607,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100305,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100306,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100307,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100308,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900100401,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100402,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100403,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100404,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100405,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100406,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100501,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100502,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100503,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900100504,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900110101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110406,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
170900110601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110604,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110605,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110606,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900110607,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120301,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900120302,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900120303,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900120304,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900120305,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170900120401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
170900120405,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171001010101,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010102,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010103,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010104,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010201,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010202,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010203,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010204,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010205,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010206,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010207,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010208,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010301,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010302,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
