strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180300050402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050605,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050901,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050902,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050903,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050904,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060805,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060806,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060901,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300060902,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300061001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300061002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300070703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300070801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300070802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300070902,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071003,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071004,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071205,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071206,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300071403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090205,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090206,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090207,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090208,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090505,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090506,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090603,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090605,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090606,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090607,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090608,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090704,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090801,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090901,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090902,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300090903,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090904,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090905,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090906,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090907,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300090908,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300091001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300091002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300091003,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120104,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120205,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120206,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120207,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120301,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120302,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120602,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120603,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120604,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120605,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120606,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120704,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120802,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120805,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120806,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300120901,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300120902,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121003,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121101,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121102,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121103,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121104,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121201,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121202,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121203,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121204,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121205,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121206,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121207,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121301,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121302,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121303,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121402,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121403,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121405,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121501,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121505,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121506,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121602,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300121603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121704,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121901,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121902,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300121903,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122003,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122004,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122005,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122104,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300122404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010401,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010404,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010505,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010602,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010603,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010604,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010605,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400010701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010805,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010901,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400010902,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011001,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011002,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011201,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400011202,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400011203,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400011204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011205,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011301,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180400011302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011305,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011306,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180400011604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
